,geo,TIME_PERIOD,CPI,Immigrants,Life Satisfaction,Population,Housing Index,GDP,emigration,unemployment,total_population,total_deaths
274,Czechia,2010,92.6,48317.0,,10474410.0,94.9,157920.8,61069.0,,10474410.0,106844.0
275,Czechia,2010,92.6,48317.0,,10474410.0,97.2,157920.8,61069.0,,10474410.0,106844.0
276,Czechia,2010,92.6,48317.0,,10474410.0,95.2,157920.8,61069.0,,10474410.0,106844.0
277,Czechia,2011,94.6,27114.0,,10496088.0,95.2,165202.2,55910.0,4.2,10496088.0,106848.0
278,Czechia,2011,94.6,27114.0,,10496088.0,95.8,165202.2,55910.0,4.2,10496088.0,106848.0
279,Czechia,2011,94.6,27114.0,,10496088.0,95.3,165202.2,55910.0,4.2,10496088.0,106848.0
280,Czechia,2012,98.0,34337.0,,10510785.0,93.9,162587.5,46106.0,4.4,10510785.0,108189.0
281,Czechia,2012,98.0,34337.0,,10510785.0,93.6,162587.5,46106.0,4.4,10510785.0,108189.0
282,Czechia,2012,98.0,34337.0,,10510785.0,93.9,162587.5,46106.0,4.4,10510785.0,108189.0
283,Czechia,2013,99.3,30124.0,6.9,10514272.0,93.9,159461.5,25894.0,4.5,10514272.0,109160.0
284,Czechia,2013,99.3,30124.0,6.9,10514272.0,93.7,159461.5,25894.0,4.5,10514272.0,109160.0
285,Czechia,2013,99.3,30124.0,6.9,10514272.0,93.9,159461.5,25894.0,4.5,10514272.0,109160.0
286,Czechia,2014,99.8,29897.0,,10525347.0,96.2,157821.3,28468.0,3.9,10525347.0,105665.0
287,Czechia,2014,99.8,29897.0,,10525347.0,95.4,157821.3,28468.0,3.9,10525347.0,105665.0
288,Czechia,2014,99.8,29897.0,,10525347.0,96.2,157821.3,28468.0,3.9,10525347.0,105665.0
289,Czechia,2015,100.0,29602.0,,10546059.0,100.0,169558.2,25684.0,3.3,10546059.0,111173.0
290,Czechia,2015,100.0,29602.0,,10546059.0,100.0,169558.2,25684.0,3.3,10546059.0,111173.0
291,Czechia,2015,100.0,29602.0,,10546059.0,100.0,169558.2,25684.0,3.3,10546059.0,111173.0
292,Czechia,2016,100.7,64083.0,,10566332.0,107.3,177438.5,38864.0,2.6,10566332.0,107750.0
293,Czechia,2016,100.7,64083.0,,10566332.0,105.9,177438.5,38864.0,2.6,10566332.0,107750.0
294,Czechia,2016,100.7,64083.0,,10566332.0,107.2,177438.5,38864.0,2.6,10566332.0,107750.0
295,Czechia,2017,103.1,51847.0,,10594438.0,119.6,194132.9,27316.0,1.9,10594438.0,111443.0
296,Czechia,2017,103.1,51847.0,,10594438.0,120.6,194132.9,27316.0,1.9,10594438.0,111443.0
297,Czechia,2017,103.1,51847.0,,10594438.0,119.7,194132.9,27316.0,1.9,10594438.0,111443.0
298,Czechia,2018,105.1,65910.0,7.4,10629928.0,129.3,210970.5,26742.0,1.5,10629928.0,112920.0
299,Czechia,2018,105.1,65910.0,7.4,10629928.0,134.9,210970.5,26742.0,1.5,10629928.0,112920.0
300,Czechia,2018,105.1,65910.0,7.4,10629928.0,130.0,210970.5,26742.0,1.5,10629928.0,112920.0
301,Czechia,2019,107.8,105888.0,,10671870.0,141.3,225613.5,77798.0,1.3,10671870.0,112362.0
302,Czechia,2019,107.8,105888.0,,10671870.0,145.5,225613.5,77798.0,1.3,10671870.0,112362.0
303,Czechia,2019,107.8,105888.0,,10671870.0,141.9,225613.5,77798.0,1.3,10671870.0,112362.0
304,Czechia,2020,111.4,63095.0,,10697858.0,153.0,215805.4,35854.0,1.7,10697858.0,129289.0
305,Czechia,2020,111.4,63095.0,,10697858.0,158.7,215805.4,35854.0,1.7,10697858.0,129289.0
306,Czechia,2020,111.4,63095.0,,10697858.0,153.9,215805.4,35854.0,1.7,10697858.0,129289.0
307,Czechia,2021,115.1,69360.0,7.3,10505772.0,183.6,238249.5,18630.0,1.9,10505772.0,139891.0
308,Czechia,2021,115.1,69360.0,7.3,10505772.0,188.0,238249.5,18630.0,1.9,10505772.0,139891.0
309,Czechia,2021,115.1,69360.0,7.3,10505772.0,184.2,238249.5,18630.0,1.9,10505772.0,139891.0
310,Czechia,2022,132.1,,7.4,10672118.0,214.0,276229.4,,1.5,10672118.0,120219.0
311,Czechia,2022,132.1,,7.4,10672118.0,222.3,276229.4,,1.5,10672118.0,120219.0
312,Czechia,2022,132.1,,7.4,10672118.0,215.3,276229.4,,1.5,10672118.0,120219.0
313,Germany,1996,75.7,,,81914831.0,,1967956.2,,,81914831.0,882843.0
314,Germany,1997,76.9,,,82034771.0,,1952617.8,,,82034771.0,860389.0
315,Germany,1998,77.3,802456.0,,82047195.0,,2000815.9,,,82047195.0,852382.0
316,Germany,1999,77.8,874023.0,,82100243.0,,2059480.0,,,82100243.0,846330.0
317,Germany,2000,78.9,841158.0,,82211508.0,,2109090.0,,,82211508.0,838797.0
318,Germany,2001,80.4,879217.0,,82349925.0,,2172540.0,,,82349925.0,828541.0
319,Germany,2002,81.5,842543.0,,82488495.0,,2198120.0,,,82488495.0,841686.0
320,Germany,2003,82.4,768975.0,,82534176.0,,2211570.0,,,82534176.0,853946.0
321,Germany,2004,83.8,780175.0,,82516260.0,,2262520.0,,,82516260.0,818271.0
322,Germany,2005,85.5,707352.0,,82469422.0,84.9,2288310.0,,,82469422.0,830227.0
323,Germany,2005,85.5,707352.0,,82469422.0,74.6,2288310.0,,,82469422.0,830227.0
324,Germany,2005,85.5,707352.0,,82469422.0,83.3,2288310.0,,,82469422.0,830227.0
325,Germany,2006,87.0,661855.0,,82376451.0,84.6,2385080.0,,,82376451.0,821627.0
326,Germany,2006,87.0,661855.0,,82376451.0,73.9,2385080.0,,,82376451.0,821627.0
327,Germany,2006,87.0,661855.0,,82376451.0,83.0,2385080.0,,,82376451.0,821627.0
328,Germany,2007,89.0,680766.0,,82266372.0,82.2,2499550.0,,,82266372.0,827155.0
329,Germany,2007,89.0,680766.0,,82266372.0,75.4,2499550.0,,,82266372.0,827155.0
330,Germany,2007,89.0,680766.0,,82266372.0,81.2,2499550.0,,,82266372.0,827155.0
331,Germany,2008,91.4,682146.0,,82110097.0,83.2,2546490.0,,,82110097.0,844439.0
332,Germany,2008,91.4,682146.0,,82110097.0,77.4,2546490.0,,,82110097.0,844439.0
333,Germany,2008,91.4,682146.0,,82110097.0,82.3,2546490.0,,,82110097.0,844439.0
334,Germany,2009,91.6,346216.0,,81902307.0,83.2,2445730.0,,,81902307.0,854544.0
335,Germany,2009,91.6,346216.0,,81902307.0,81.6,2445730.0,,,81902307.0,854544.0
336,Germany,2009,91.6,346216.0,,81902307.0,83.0,2445730.0,,,81902307.0,854544.0
337,Germany,2010,92.7,404055.0,,81776930.0,83.9,2564400.0,252456.0,,81776930.0,858768.0
338,Germany,2010,92.7,404055.0,,81776930.0,83.6,2564400.0,252456.0,,81776930.0,858768.0
339,Germany,2010,92.7,404055.0,,81776930.0,83.9,2564400.0,252456.0,,81776930.0,858768.0
340,Germany,2011,95.0,489422.0,,80274983.0,86.7,2693560.0,249045.0,3.6,80274983.0,852328.0
341,Germany,2011,95.0,489422.0,,80274983.0,87.8,2693560.0,249045.0,3.6,80274983.0,852328.0
342,Germany,2011,95.0,489422.0,,80274983.0,86.8,2693560.0,249045.0,3.6,80274983.0,852328.0
343,Germany,2012,97.0,592175.0,,80425823.0,89.7,2745310.0,240001.0,3.4,80425823.0,869582.0
344,Germany,2012,97.0,592175.0,,80425823.0,90.3,2745310.0,240001.0,3.4,80425823.0,869582.0
345,Germany,2012,97.0,592175.0,,80425823.0,89.8,2745310.0,240001.0,3.4,80425823.0,869582.0
346,Germany,2013,98.6,692713.0,7.3,80645605.0,92.8,2811350.0,259328.0,3.3,80645605.0,893825.0
347,Germany,2013,98.6,692713.0,7.3,80645605.0,91.4,2811350.0,259328.0,3.3,80645605.0,893825.0
348,Germany,2013,98.6,692713.0,7.3,80645605.0,92.6,2811350.0,259328.0,3.3,80645605.0,893825.0
349,Germany,2014,99.3,884893.0,,80982500.0,95.6,2927430.0,324221.0,3.2,80982500.0,868356.0
350,Germany,2014,99.3,884893.0,,80982500.0,94.8,2927430.0,324221.0,3.2,80982500.0,868356.0
351,Germany,2014,99.3,884893.0,,80982500.0,95.5,2927430.0,324221.0,3.2,80982500.0,868356.0
352,Germany,2015,100.0,1571047.0,,81686611.0,100.0,3026180.0,338403.0,2.9,81686611.0,925200.0
353,Germany,2015,100.0,1571047.0,,81686611.0,100.0,3026180.0,338403.0,2.9,81686611.0,925200.0
354,Germany,2015,100.0,1571047.0,,81686611.0,100.0,3026180.0,338403.0,2.9,81686611.0,925200.0
355,Germany,2016,100.4,1029852.0,,82348669.0,107.6,3134740.0,533762.0,2.7,82348669.0,910902.0
356,Germany,2016,100.4,1029852.0,,82348669.0,106.9,3134740.0,533762.0,2.7,82348669.0,910902.0
357,Germany,2016,100.4,1029852.0,,82348669.0,107.5,3134740.0,533762.0,2.7,82348669.0,910902.0
358,Germany,2017,102.1,917109.0,,82657002.0,114.5,3267160.0,560700.0,2.4,82657002.0,932272.0
359,Germany,2017,102.1,917109.0,,82657002.0,111.8,3267160.0,560700.0,2.4,82657002.0,932272.0
360,Germany,2017,102.1,917109.0,,82657002.0,114.1,3267160.0,560700.0,2.4,82657002.0,932272.0
361,Germany,2018,104.0,893886.0,7.4,82905782.0,122.2,3365450.0,540415.0,2.2,82905782.0,954874.0
362,Germany,2018,104.0,893886.0,7.4,82905782.0,118.9,3365450.0,540415.0,2.2,82905782.0,954874.0
363,Germany,2018,104.0,893886.0,7.4,82905782.0,121.7,3365450.0,540415.0,2.2,82905782.0,954874.0
364,Germany,2019,105.5,886341.0,,83092962.0,129.8,3474110.0,576319.0,2.1,83092962.0,939520.0
365,Germany,2019,105.5,886341.0,,83092962.0,122.9,3474110.0,576319.0,2.1,83092962.0,939520.0
366,Germany,2019,105.5,886341.0,,83092962.0,128.7,3474110.0,576319.0,2.1,83092962.0,939520.0
367,Germany,2020,105.8,728606.0,,83160871.0,140.2,3403730.0,488138.0,2.5,83160871.0,985572.0
368,Germany,2020,105.8,728606.0,,83160871.0,130.4,3403730.0,488138.0,2.5,83160871.0,985572.0
369,Germany,2020,105.8,728606.0,,83160871.0,138.7,3403730.0,488138.0,2.5,83160871.0,985572.0
370,Germany,2021,109.2,874367.0,7.1,83196078.0,157.5,3617450.0,543162.0,2.5,83196078.0,1023687.0
371,Germany,2021,109.2,874367.0,7.1,83196078.0,140.0,3617450.0,543162.0,2.5,83196078.0,1023687.0
372,Germany,2021,109.2,874367.0,7.1,83196078.0,154.7,3617450.0,543162.0,2.5,83196078.0,1023687.0
373,Germany,2022,118.7,,6.5,83797985.0,165.7,3876810.0,,2.2,83797985.0,1066321.0
374,Germany,2022,118.7,,6.5,83797985.0,148.1,3876810.0,,2.2,83797985.0,1066321.0
375,Germany,2022,118.7,,6.5,83797985.0,162.9,3876810.0,,2.2,83797985.0,1066321.0
376,Denmark,1996,71.6,,,5263074.0,,147843.4,,,5263074.0,61043.0
377,Denmark,1997,73.0,,,5284991.0,,153152.1,,,5284991.0,59898.0
378,Denmark,1998,73.9,51372.0,,5304219.0,,158146.4,,,5304219.0,58453.0
379,Denmark,1999,75.4,50236.0,,5321799.0,,166972.1,,,5321799.0,59156.0
380,Denmark,2000,77.5,52915.0,,5339616.0,,178018.1,,,5339616.0,57986.0
381,Denmark,2001,79.3,55984.0,,5358783.0,,184045.6,,,5358783.0,58338.0
382,Denmark,2002,81.2,52778.0,,5375931.0,,189794.9,,,5375931.0,58610.0
383,Denmark,2003,82.7,49754.0,,5390574.0,,193353.4,,,5390574.0,57574.0
384,Denmark,2004,83.5,49860.0,,5404523.0,,202422.2,,,5404523.0,55806.0
385,Denmark,2005,85.0,52458.0,,5419432.0,83.93,212832.4,,,5419432.0,54962.0
386,Denmark,2005,85.0,52458.0,,5419432.0,31.69,212832.4,,,5419432.0,54962.0
387,Denmark,2005,85.0,52458.0,,5419432.0,82.93,212832.4,,,5419432.0,54962.0
388,Denmark,2006,86.5,56750.0,,5437272.0,104.09,225531.3,,,5437272.0,55477.0
389,Denmark,2006,86.5,56750.0,,5437272.0,41.73,225531.3,,,5437272.0,55477.0
390,Denmark,2006,86.5,56750.0,,5437272.0,102.89,225531.3,,,5437272.0,55477.0
391,Denmark,2007,88.0,64656.0,,5461438.0,106.52,233383.3,,,5461438.0,55604.0
392,Denmark,2007,88.0,64656.0,,5461438.0,47.5,233383.3,,,5461438.0,55604.0
393,Denmark,2007,88.0,64656.0,,5461438.0,105.65,233383.3,,,5461438.0,55604.0
394,Denmark,2008,91.2,57357.0,,5493621.0,101.14,241613.5,,,5493621.0,54591.0
395,Denmark,2008,91.2,57357.0,,5493621.0,44.41,241613.5,,,5493621.0,54591.0
396,Denmark,2008,91.2,57357.0,,5493621.0,100.19,241613.5,,,5493621.0,54591.0
397,Denmark,2009,92.1,51800.0,,5523095.0,88.82,231278.0,,,5523095.0,54872.0
398,Denmark,2009,92.1,51800.0,,5523095.0,41.03,231278.0,,,5523095.0,54872.0
399,Denmark,2009,92.1,51800.0,,5523095.0,88.19,231278.0,,,5523095.0,54872.0
400,Denmark,2010,94.1,52236.0,,5547683.0,91.43,243165.4,41456.0,,5547683.0,54368.0
401,Denmark,2010,94.1,52236.0,,5547683.0,40.48,243165.4,41456.0,,5547683.0,54368.0
402,Denmark,2010,94.1,52236.0,,5547683.0,90.66,243165.4,41456.0,,5547683.0,54368.0
403,Denmark,2011,96.6,52833.0,,5570572.0,89.68,247879.9,41593.0,5.4,5570572.0,52516.0
404,Denmark,2011,96.6,52833.0,,5570572.0,45.58,247879.9,41593.0,5.4,5570572.0,52516.0
405,Denmark,2011,96.6,52833.0,,5570572.0,89.12,247879.9,41593.0,5.4,5570572.0,52516.0
406,Denmark,2012,98.9,54409.0,,5591572.0,87.11,254578.0,43663.0,5.3,5591572.0,52325.0
407,Denmark,2012,98.9,54409.0,,5591572.0,50.62,254578.0,43663.0,5.3,5591572.0,52325.0
408,Denmark,2012,98.9,54409.0,,5591572.0,86.71,254578.0,43663.0,5.3,5591572.0,52325.0
409,Denmark,2013,99.4,60312.0,8.0,5614932.0,90.19,258742.7,43310.0,5.0,5614932.0,52470.0
410,Denmark,2013,99.4,60312.0,8.0,5614932.0,80.16,258742.7,43310.0,5.0,5614932.0,52470.0
411,Denmark,2013,99.4,60312.0,8.0,5614932.0,90.09,258742.7,43310.0,5.0,5614932.0,52470.0
412,Denmark,2014,99.8,68388.0,,5643475.0,93.54,265757.0,44426.0,4.7,5643475.0,51340.0
413,Denmark,2014,99.8,68388.0,,5643475.0,89.54,265757.0,44426.0,4.7,5643475.0,51340.0
414,Denmark,2014,99.8,68388.0,,5643475.0,93.49,265757.0,44426.0,4.7,5643475.0,51340.0
415,Denmark,2015,100.0,78492.0,,5683483.0,100.0,273017.6,44625.0,4.2,5683483.0,52555.0
416,Denmark,2015,100.0,78492.0,,5683483.0,100.0,273017.6,44625.0,4.2,5683483.0,52555.0
417,Denmark,2015,100.0,78492.0,,5683483.0,100.0,273017.6,44625.0,4.2,5683483.0,52555.0
418,Denmark,2016,100.0,74383.0,,5728010.0,105.25,283109.7,52654.0,4.1,5728010.0,52824.0
419,Denmark,2016,100.0,74383.0,,5728010.0,99.37,283109.7,52654.0,4.1,5728010.0,52824.0
420,Denmark,2016,100.0,74383.0,,5728010.0,105.22,283109.7,52654.0,4.1,5728010.0,52824.0
421,Denmark,2017,101.1,68579.0,,5764980.0,110.07,294808.2,56403.0,4.0,5764980.0,53261.0
422,Denmark,2017,101.1,68579.0,,5764980.0,100.0,294808.2,56403.0,4.0,5764980.0,53261.0
423,Denmark,2017,101.1,68579.0,,5764980.0,110.0,294808.2,56403.0,4.0,5764980.0,53261.0
424,Denmark,2018,101.8,64669.0,7.8,5793636.0,114.9,302328.7,60381.0,3.5,5793636.0,55232.0
425,Denmark,2018,101.8,64669.0,7.8,5793636.0,101.79,302328.7,60381.0,3.5,5793636.0,55232.0
426,Denmark,2018,101.8,64669.0,7.8,5793636.0,114.81,302328.7,60381.0,3.5,5793636.0,55232.0
427,Denmark,2019,102.5,61384.0,,5814422.0,117.64,309526.4,66520.0,3.5,5814422.0,53958.0
428,Denmark,2019,102.5,61384.0,,5814422.0,102.52,309526.4,66520.0,3.5,5814422.0,53958.0
429,Denmark,2019,102.5,61384.0,,5814422.0,117.51,309526.4,66520.0,3.5,5814422.0,53958.0
430,Denmark,2020,102.9,57230.0,,5831404.0,123.67,311356.3,53822.0,3.9,5831404.0,54645.0
431,Denmark,2020,102.9,57230.0,,5831404.0,103.28,311356.3,53822.0,3.9,5831404.0,54645.0
432,Denmark,2020,102.9,57230.0,,5831404.0,123.48,311356.3,53822.0,3.9,5831404.0,54645.0
433,Denmark,2021,104.9,63489.0,7.3,5856733.0,138.3,342961.7,44008.0,3.6,5856733.0,57152.0
434,Denmark,2021,104.9,63489.0,7.3,5856733.0,107.49,342961.7,44008.0,3.6,5856733.0,57152.0
435,Denmark,2021,104.9,63489.0,7.3,5856733.0,137.98,342961.7,44008.0,3.6,5856733.0,57152.0
436,Denmark,2022,113.8,,7.5,5903037.0,137.5,380617.8,,3.2,5903037.0,59435.0
437,Denmark,2022,113.8,,7.5,5903037.0,118.59,380617.8,,3.2,5903037.0,59435.0
438,Denmark,2022,113.8,,7.5,5903037.0,137.33,380617.8,,3.2,5903037.0,59435.0
439,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",1996,71.74,,,,,5811978.9,,,,
440,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",1997,72.87,,,,,5936633.6,,,,
441,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",1998,73.67,,,,,6178493.4,,,,
442,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",1999,74.48,,,,,6456826.3,,,,
443,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2000,76.05,,,,,6795366.5,,,,
444,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2001,77.83,,,,,7258441.5,,,,
445,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2002,79.58,,,,,7499460.4,,,,
446,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2003,81.24,,,,,7710378.5,,,,
447,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2004,82.98,,,,,8032439.1,,,,
448,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2005,84.79,,,,92.15,8309692.0,,,,
449,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2006,86.64,,,,98.23,8739457.7,,,,
450,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2007,88.49,,,,102.23,9238908.5,,,,
451,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2008,91.38,,,,103.45,9480256.4,,,,
452,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2009,91.65,,,,100.57,9212374.5,,,,
453,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2010,93.14,,,,101.52,9472824.1,,,,
454,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2011,95.66,,,,102.6,9746757.0,,,,
455,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2012,98.05,,,,100.37,9781507.4,,,,
456,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2013,99.38,,,,98.28,9878140.9,,,,
457,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2014,99.81,,,,98.45,10133262.6,,,,
458,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2015,100.0,,,,100.0,10523622.5,,,,
459,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2016,100.23,,,,104.03,10816813.4,,,,
460,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2017,101.78,,,,108.54,11224918.0,,,,
461,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2018,103.56,,7.3,,113.68,11600155.5,,,,
462,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2019,104.8,,,,118.62,11987121.0,,,,
463,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2020,105.06,,,,124.77,11466665.1,,,,
464,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2021,107.78,,,,134.63,12416653.1,,,,
465,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2022,116.82,,,,144.09,13424177.0,,,,
466,Euro area - 19 countries  (2015-2022),1996,71.23,,,,,5984797.6,,,316063802.0,3111236.0
467,Euro area - 19 countries  (2015-2022),1997,72.44,,,,,6129357.2,,,316783974.0,3077639.0
468,Euro area - 19 countries  (2015-2022),1998,73.33,,,,,6379579.6,,,319064738.0,3111945.0
469,Euro area - 19 countries  (2015-2022),1999,74.19,,,,,6671446.6,,,319874591.0,3113792.0
470,Euro area - 19 countries  (2015-2022),2000,75.81,,,,,7022525.6,,,320911189.0,3081819.0
471,Euro area - 19 countries  (2015-2022),2001,77.64,,,,,7351795.0,,,322133384.0,3054407.0
472,Euro area - 19 countries  (2015-2022),2002,79.4,,,,,7600741.8,,,323696792.0,3097956.0
473,Euro area - 19 countries  (2015-2022),2003,81.08,,,,,7820334.2,,,325443983.0,3179697.0
474,Euro area - 19 countries  (2015-2022),2004,82.85,,,,,8153458.1,,,327227733.0,3022635.0
475,Euro area - 19 countries  (2015-2022),2005,84.67,,,,91.39,8444524.1,,,328913193.0,3102776.0
476,Euro area - 19 countries  (2015-2022),2006,86.53,,,,97.82,8893188.0,,,330444759.0,3050036.0
477,Euro area - 19 countries  (2015-2022),2007,88.41,,,,102.34,9386833.2,,,332158476.0,3092267.0
478,Euro area - 19 countries  (2015-2022),2008,91.37,,,,103.76,9620164.2,,,333783515.0,3135947.0
479,Euro area - 19 countries  (2015-2022),2009,91.65,,,,100.43,9272325.4,,,334868340.0,3156319.0
480,Euro area - 19 countries  (2015-2022),2010,93.13,,,,101.32,9533536.5,,,335659589.0,3162030.0
481,Euro area - 19 countries  (2015-2022),2011,95.67,,,,102.46,9797740.2,,,334930757.0,3154503.0
482,Euro area - 19 countries  (2015-2022),2012,98.06,,,,100.26,9837015.1,,,335666945.0,3258137.0
483,Euro area - 19 countries  (2015-2022),2013,99.38,,,,98.22,9935971.7,,,336792803.0,3251031.0
484,Euro area - 19 countries  (2015-2022),2014,99.81,,,,98.45,10169843.9,,,338162437.0,3209109.0
485,Euro area - 19 countries  (2015-2022),2015,100.0,,,,100.0,10523622.5,,,339175054.0,3412516.0
486,Euro area - 19 countries  (2015-2022),2016,100.23,,,,104.03,10816813.4,,,340163120.0,3350011.0
487,Euro area - 19 countries  (2015-2022),2017,101.78,,,,108.54,11224918.0,,,340897073.0,3443923.0
488,Euro area - 19 countries  (2015-2022),2018,103.56,,7.3,,113.68,11600155.5,,,341716390.0,3462649.0
489,Euro area - 19 countries  (2015-2022),2019,104.8,,,,118.62,11987121.0,,,342105847.0,3438580.0
490,Euro area - 19 countries  (2015-2022),2020,105.06,,,,124.77,11466665.1,,,342567913.0,3803323.0
491,Euro area - 19 countries  (2015-2022),2021,107.78,,7.2,,134.63,12416653.1,,,342720143.0,3785411.0
492,Euro area - 19 countries  (2015-2022),2022,116.82,,,,144.09,13424177.0,,,344137520.0,3841151.0
493,Euro area – 20 countries (from 2023),2000,75.77,,,,,7046150.5,,,,
494,Euro area – 20 countries (from 2023),2001,77.61,,,,,7377726.6,,,,
495,Euro area – 20 countries (from 2023),2002,79.37,,,,,7629503.0,,,,
496,Euro area – 20 countries (from 2023),2003,81.05,,,,,7851360.0,,,,
497,Euro area – 20 countries (from 2023),2004,82.82,,,,,8187276.1,,,,
498,Euro area – 20 countries (from 2023),2005,84.64,,,,91.38,8481369.3,,,,
499,Euro area – 20 countries (from 2023),2006,86.51,,,,97.88,8933823.9,,,,
500,Euro area – 20 countries (from 2023),2007,88.39,,,,102.46,9431278.2,,,,
501,Euro area – 20 countries (from 2023),2008,91.35,,,,103.89,9668755.0,,,,
502,Euro area – 20 countries (from 2023),2009,91.66,,,,100.54,9318017.8,,,,
503,Euro area – 20 countries (from 2023),2010,93.13,,,,101.38,9579398.3,,,339955941.0,3214126.0
504,Euro area – 20 countries (from 2023),2011,95.66,,,,102.52,9843389.4,,6.5,339213677.0,3205522.0
505,Euro area – 20 countries (from 2023),2012,98.06,,,,100.32,9881732.3,,7.3,339936007.0,3309847.0
506,Euro area – 20 countries (from 2023),2013,99.39,,,,98.27,9980504.6,,7.7,341047277.0,3301417.0
507,Euro area – 20 countries (from 2023),2014,99.81,,,,98.48,10213928.0,,7.5,342398500.0,3259948.0
508,Euro area – 20 countries (from 2023),2015,100.0,,,,100.0,10568983.3,,7.0,343383047.0,3466721.0
509,Euro area – 20 countries (from 2023),2016,100.23,,,,104.01,10864262.3,,6.5,344335561.0,3401553.0
510,Euro area – 20 countries (from 2023),2017,101.77,,,,108.51,11275014.9,,5.9,345026926.0,3497400.0
511,Euro area – 20 countries (from 2023),2018,103.55,,7.3,,113.67,11653032.4,,5.3,345807259.0,3515355.0
512,Euro area – 20 countries (from 2023),2019,104.79,,,,118.64,12042893.3,,4.9,346173052.0,3490374.0
513,Euro area – 20 countries (from 2023),2020,105.05,,,,124.81,11517208.2,,5.0,346615173.0,3860346.0
514,Euro area – 20 countries (from 2023),2021,107.77,,7.1,,134.67,12475108.2,,5.0,346701478.0,3848123.0
515,Euro area – 20 countries (from 2023),2022,116.83,,7.0,,144.22,13492166.5,,4.4,347993721.0,3898130.0
